3878,SCN2A
3883,ATP4A
3883,ATP4A
3899,AHR
3899,AHR
3899,DHODH
3899,PTK2B
3902,CYP19A1
3902,CYP19A1
3948,gyrA
3948,parC
3948,TOP2A
3948,TOP2A
3957,HRH1
3957,HRH1
3958,GABRA1
3958,GABRA2
3958,GABRA3
3958,GABRA4
3958,GABRA5
3958,GABRA6
3958,GABRB1
3958,GABRB2
3958,GABRB3
3958,GABRD
3958,GABRE
3958,GABRG1
3958,GABRG2
3958,GABRG3
3958,GABRP
3958,GABRP
3958,GABRQ
3958,TSPO
3961,AGTR1
3961,AGTR1
3964,ADRA1A
3964,ADRA1B
3964,ADRA2A
3964,ADRA2B
3964,ADRA2C
3964,ADRB1
3964,CHRM1
3964,CHRM2
3964,CHRM2
3964,CHRM3
3964,CHRM4
3964,CHRM5
3964,DRD1
3964,DRD1
3964,DRD2
3964,DRD3
3964,DRD4
3964,DRD5
3964,DRD5
3964,HRH1
3964,HRH2
3964,HRH4
3964,HTR1A
3964,HTR1B
3964,HTR1D
3964,HTR1E
3964,HTR2A
3964,HTR2C
3964,HTR3A
3964,HTR5A
3964,HTR6
3964,HTR7
3964,SLC6A2
3964,SLC6A3
3964,SLC6A4
3998,CA6
3998,CA6
4011,ADRA1A
4011,ADRA1B
4011,ADRA1D
4011,ADRA2A
4011,ADRA2B
4011,ADRA2C
4011,CHRM1
4011,CHRM2
4011,CHRM2
4011,CHRM3
4011,CHRM4
4011,CHRM5
4011,DRD2
4011,HRH1
4011,HTR2A
4011,HTR2C
4011,HTR7
4011,SLC6A2
4054,CHRNA7
4054,DRD2
4054,DRD2
4054,GRIN1
4054,GRIN2A
4054,GRIN2B
4054,GRIN3A
4054,HTR3A
4075,ALOX5
4075,CHUK
4075,IKBKB
4075,IKBKB
4075,MPO
4075,nat
4075,PPARG
4075,PTGS1
4075,PTGS2
4086,ADRB2
4086,ADRB2
4091,PRKAB1
4091,PRKAB1
4158,SLC6A2
4158,SLC6A2
4158,SLC6A3
4158,SLC6A4
4168,CHRM1
4168,CHRM1
4168,DRD2
4168,HTR3A
4168,HTR4
4170,SLC12A3
4170,SLC12A3
4171,ADRB1
4171,ADRB2
4171,ADRB2
4173,CYP51A1
4173,rdxA
4173,rdxA
4174,camC
4174,camC
4174,CYP11B1
4178,AHR
4178,AHR
4178,SCN5A
4184,ADRA1A
4184,ADRA1B
4184,ADRA1D
4184,ADRA2A
4184,ADRA2B
4184,ADRA2C
4184,DRD1
4184,DRD2
4184,DRD3
4184,DRD5
4184,HRH1
4184,HRH4
4184,HTR1A
4184,HTR1A
4184,HTR1F
4184,HTR2A
4184,HTR2B
4184,HTR2C
4184,HTR6
4184,HTR7
4184,OPRK1
4184,SLC6A2
4184,SLC6A3
4184,SLC6A4
4189,ERG11
4189,KCNH2
4189,KCNH6
4189,KCNH7
4189,KCNMA1
4189,KCNMB1
4189,KCNMB2
4189,KCNMB3
4189,KCNMB4
4189,KCNN1
4189,KCNN2
4189,KCNN3
4189,KCNN4
4189,KCNN4
4189,NOS2
4189,NOS3
4192,GABRA1
4192,GABRA2
4192,GABRA3
4192,GABRA4
4192,GABRA5
4192,GABRA6
4192,GABRB1
4192,GABRB2
4192,GABRB3
4192,GABRD
4192,GABRE
4192,GABRG1
4192,GABRG2
4192,GABRG3
4192,GABRP
4192,GABRQ
4192,GABRR1
4192,GABRR2
4192,GABRR3
4192,GABRR3
4195,ADRA1A
4195,ADRA1B
4195,ADRA1D
4195,ADRA1D
4197,PDE3A
4197,PDE3A
4205,ADRA1A
4205,ADRA1A
4205,ADRA1B
4205,ADRA1D
4205,ADRA2A
4205,ADRA2C
4205,ADRB1
4205,ADRB2
4205,ADRB2
4205,DRD1
4205,DRD2
4205,DRD3
4205,DRD5
4205,HRH1
4205,HRH3
4205,HTR2A
4205,HTR2B
4205,HTR2C
4205,HTR3A
4205,HTR7
4205,OPRK1
4205,SLC6A2
4205,SLC6A3
4205,SLC6A4
4211,CYP11B1
4211,FDX1
4211,FDX1
4212,TOP2A
4212,TOP2A
4236,ADRA1B
4236,ADRA1B
4236,SLC6A3
4409,PTGS1
4409,PTGS1
4409,PTGS2
4436,ADRA1A
4436,ADRA2A
4436,ADRA2A
4440,HTR1A
4440,HTR1A
4440,HTR1B
4440,HTR1D
4440,HTR1F
4449,ADRA1A
